1	4380	0.8083333333333332
1	6697	0.8690476190476191
2	65	0.8888888888888888
2	129	0.8888888888888888
2	140	0.8888888888888888
2	1501	0.8055555555555555
2	3447	0.8095238095238096
2	5188	0.8666666666666667
2	5534	0.8055555555555555
2	5690	0.8055555555555555
2	6205	0.8333333333333334
2	6233	0.8666666666666667
2	6345	0.8333333333333334
2	6652	0.9166666666666666
2	7117	0.8055555555555555
3	145	0.9166666666666666
3	620	0.8666666666666667
3	671	0.9166666666666666
3	1375	0.9166666666666666
3	1378	0.9166666666666666
3	2099	0.9166666666666666
3	2614	0.8333333333333334
3	3035	0.8095238095238096
3	3051	0.9166666666666666
3	3809	0.8333333333333334
3	4440	0.8666666666666667
3	4549	0.8666666666666667
3	4840	0.8333333333333334
3	4977	0.8333333333333334
3	5005	0.8333333333333334
3	5045	0.8333333333333334
3	5087	0.8333333333333334
3	5119	0.8095238095238096
3	5170	0.8095238095238096
3	5193	0.8333333333333334
3	5236	0.8666666666666667
3	5551	0.8666666666666667
3	5613	0.8095238095238096
3	5701	0.8666666666666667
3	5880	0.8666666666666667
3	6126	0.8666666666666667
3	6249	0.8666666666666667
3	6345	0.8333333333333334
3	6387	0.8333333333333334
3	6417	0.8333333333333334
3	6532	0.8666666666666667
3	6698	0.8333333333333334
3	6813	0.8333333333333334
3	7016	0.8333333333333334
3	7080	0.8666666666666667
3	7258	0.8666666666666667
3	7534	0.8666666666666667
3	7756	0.8095238095238096
3	7810	0.8333333333333334
4	2002	0.8333333333333334
4	5393	0.8333333333333334
5	31	0.8095238095238096
5	191	0.9583333333333334
5	1047	0.9
5	1457	0.8412698412698413
5	1779	0.8095238095238096
5	2663	0.8095238095238096
5	3189	0.8571428571428571
5	5897	0.8787878787878788
5	7235	0.8095238095238096
5	7508	0.8412698412698413
5	7552	0.8492063492063492
6	380	0.8666666666666667
6	2004	0.9444444444444445
6	2419	0.8222222222222223
6	2764	0.8777777777777779
6	3294	0.8333333333333334
6	6729	0.8055555555555557
7	296	0.8333333333333334
7	541	0.8571428571428571
7	668	0.8571428571428571
7	1514	0.8333333333333334
7	1861	0.8333333333333334
7	2176	0.8888888888888888
7	2448	0.8333333333333334
7	2638	0.8333333333333334
7	3436	0.9166666666666666
7	4589	0.9333333333333332
7	4773	0.8571428571428571
7	4897	0.8333333333333334
7	6231	0.8333333333333334
7	6270	0.8888888888888888
7	6485	0.9333333333333332
7	7308	0.8571428571428571
7	7616	0.8333333333333334
8	160	0.8492063492063492
8	561	0.8095238095238096
8	798	0.8095238095238096
8	1045	0.8095238095238096
8	4886	0.9523809523809524
8	4919	0.8095238095238096
10	23	0.8333333333333334
10	284	0.8333333333333334
10	424	0.8333333333333334
10	502	0.8333333333333334
10	610	0.8333333333333334
10	629	0.8888888888888888
10	1200	0.8888888888888888
10	1331	0.8333333333333334
10	1818	0.8333333333333334
10	2055	0.8333333333333334
10	2108	0.8333333333333334
10	2379	0.8333333333333334
10	2637	0.8888888888888888
10	3057	0.8333333333333334
10	3281	0.8333333333333334
10	4059	0.8333333333333334
10	4132	0.8333333333333334
10	4950	0.8333333333333334
10	5241	0.8333333333333334
10	6278	0.8333333333333334
10	6673	0.8888888888888888
11	221	0.8044871794871794
11	4417	0.8261072261072261
11	4460	0.8717948717948718
11	6212	0.8301282051282052
12	3554	0.8083333333333332
12	3670	0.8083333333333332
12	4450	0.8194444444444445
12	4857	0.8055555555555555
14	217	0.8055555555555555
14	260	0.8055555555555555
14	496	0.8055555555555555
14	1512	0.8095238095238096
14	2452	0.8055555555555555
14	2562	0.8055555555555555
14	4888	0.8333333333333334
15	131	0.8333333333333334
15	2158	0.9166666666666666
15	4897	0.8333333333333334
15	5307	0.8055555555555555
15	6555	0.8055555555555555
16	135	0.8333333333333334
16	428	0.8916666666666666
16	1476	0.8333333333333334
16	1508	0.8134920634920636
16	2443	0.8134920634920636
16	2495	0.8214285714285715
16	2748	0.8333333333333334
16	3453	0.8333333333333334
16	3493	0.8055555555555555
16	6194	0.8134920634920636
16	6222	0.8194444444444445
16	6488	0.8134920634920636
16	6845	0.9629629629629629
16	7465	0.9166666666666666
18	2765	0.8333333333333334
19	1251	0.8333333333333334
19	1514	0.9166666666666666
19	1861	0.8055555555555555
19	2227	0.8333333333333334
19	2644	0.9166666666666666
19	2667	0.8666666666666667
19	3042	0.8666666666666667
19	3947	0.8888888888888888
19	3983	0.9166666666666666
19	4028	0.8095238095238096
19	4380	0.8666666666666667
19	4640	0.8333333333333334
19	4983	0.8055555555555555
19	7373	0.8055555555555555
20	871	0.8842592592592592
20	1249	0.8583333333333334
20	1301	0.8194444444444445
20	1755	0.8194444444444445
20	6343	0.8194444444444445
20	6922	0.8916666666666666
21	708	0.8333333333333334
21	748	0.8222222222222223
21	1396	0.8194444444444445
21	1505	0.8492063492063492
21	1717	0.8492063492063492
21	2069	0.8194444444444445
21	2429	0.8222222222222223
21	2552	0.9444444444444445
21	3043	0.8492063492063492
21	3094	0.8222222222222223
21	3265	0.8205128205128206
21	3516	0.8492063492063492
21	3813	0.8222222222222223
21	5336	0.8888888888888888
21	5617	0.8055555555555555
21	6425	0.8888888888888888
22	2173	0.9444444444444445
23	10	0.8333333333333334
23	676	0.8333333333333334
23	715	0.8055555555555555
23	747	0.8055555555555555
23	786	0.8055555555555555
23	892	0.8333333333333334
23	1331	0.8333333333333334
23	1344	0.8333333333333334
23	1497	0.8055555555555555
23	1545	0.9333333333333332
23	1685	0.8333333333333334
23	1818	0.8333333333333334
23	1912	0.8333333333333334
23	2294	0.8888888888888888
23	2333	0.8055555555555555
23	2541	0.9333333333333332
23	3118	0.8888888888888888
23	3281	0.8333333333333334
23	3564	0.8333333333333334
23	3715	0.8055555555555555
23	4056	0.8333333333333334
23	4059	0.8333333333333334
23	4395	0.8333333333333334
23	4450	0.8055555555555555
23	4740	0.8571428571428571
23	4950	0.8333333333333334
23	5595	0.8333333333333334
23	7560	0.85
23	7862	0.8571428571428571
24	295	0.85
24	375	0.9333333333333332
24	380	0.9166666666666666
24	519	0.8888888888888888
24	676	0.8333333333333334
24	1071	0.8055555555555555
24	1328	0.8055555555555555
24	1685	0.8333333333333334
24	1830	0.8333333333333334
24	2004	0.8888888888888888
24	2490	0.8055555555555555
24	2681	0.8333333333333334
24	2980	0.8571428571428571
24	3781	0.8055555555555555
24	3896	0.8055555555555555
24	4042	0.8333333333333334
24	4108	0.8333333333333334
24	4647	0.8055555555555555
24	6493	0.8055555555555555
24	7548	0.8333333333333334
24	7735	0.8055555555555555
24	7932	0.85
25	5377	0.8888888888888888
26	601	0.8190476190476191
26	1502	0.8095238095238096
26	1608	0.9
26	1733	0.8095238095238096
26	3211	0.8095238095238096
26	5522	0.8571428571428571
27	616	0.8333333333333334
28	1159	0.8148148148148149
28	3788	0.8148148148148149
28	4219	0.8518518518518517
28	4829	0.9666666666666667
28	4898	0.8148148148148149
29	152	0.8333333333333334
29	2228	0.8333333333333334
29	2503	0.8333333333333334
29	2599	0.8888888888888888
29	2732	0.8333333333333334
29	4010	0.8333333333333334
29	4467	0.8333333333333334
29	5443	0.8333333333333334
29	6706	0.8333333333333334
30	380	0.9166666666666666
30	412	0.8333333333333334
30	747	0.8055555555555555
30	1128	0.8333333333333334
30	1403	0.9166666666666666
30	1616	0.8333333333333334
30	1630	0.8571428571428571
30	1685	0.8333333333333334
30	1830	0.8333333333333334
30	2998	0.8333333333333334
30	3564	0.8333333333333334
30	4051	0.8055555555555555
30	4289	0.9333333333333332
30	4347	0.8333333333333334
30	4502	0.8571428571428571
30	4795	0.8571428571428571
30	4875	0.8333333333333334
30	6493	0.8055555555555555
31	5	0.8095238095238096
31	1779	0.8095238095238096
31	2663	0.8095238095238096
31	3189	0.8571428571428571
32	745	0.8333333333333334
32	2464	0.8222222222222223
32	3477	0.8047619047619047
32	3854	0.8424242424242424
32	4655	0.8424242424242424
32	5049	0.8294117647058824
32	5123	0.8416666666666667
32	5142	0.8555555555555555
32	5176	0.8583333333333334
32	7541	0.8007575757575758
32	7786	0.8666666666666667
33	57	0.8055555555555555
33	223	0.9166666666666666
33	272	0.8333333333333334
33	485	0.8888888888888888
33	489	0.9166666666666666
33	543	0.8095238095238096
33	546	0.8095238095238096
33	824	0.8888888888888888
33	1137	0.8666666666666667
33	1144	0.8333333333333334
33	1152	0.8666666666666667
33	1733	0.8095238095238096
33	1991	0.9166666666666666
33	2321	0.8666666666666667
33	2346	0.8333333333333334
33	2381	0.8095238095238096
33	2519	0.8095238095238096
33	2959	0.8333333333333334
33	3831	0.9166666666666666
33	5229	0.8333333333333334
33	7910	0.8666666666666667
34	1118	0.8111111111111112
34	1287	0.8111111111111112
34	1388	0.8111111111111112
34	1503	0.9333333333333332
34	1796	0.9666666666666667
35	103	0.8333333333333334
35	112	0.8333333333333334
35	180	0.8333333333333334
35	224	0.8333333333333334
35	352	0.9166666666666666
35	438	0.8333333333333334
35	558	0.8333333333333334
35	671	0.8333333333333334
35	927	0.8333333333333334
35	1769	0.8333333333333334
35	3111	0.8571428571428571
35	3369	0.8055555555555555
35	3388	0.8333333333333334
35	3573	0.8333333333333334
35	4472	0.8333333333333334
35	4910	0.8333333333333334
35	5115	0.8333333333333334
35	5274	0.8333333333333334
35	5432	0.85
35	5473	0.8333333333333334
35	5516	0.8333333333333334
35	5744	0.8148148148148149
35	5792	0.85
35	6013	0.8333333333333334
35	6178	0.8148148148148149
35	6313	0.8148148148148149
35	6627	0.8333333333333334
35	6917	0.9333333333333332
36	546	0.8134920634920636
36	729	0.8690476190476191
36	837	0.8134920634920636
36	1220	0.9333333333333332
36	1350	0.8333333333333334
36	1424	0.8333333333333334
36	1691	0.9583333333333334
36	2184	0.8055555555555555
36	2346	0.8055555555555555
36	3196	0.8083333333333332
36	5077	0.8888888888888888
36	7114	0.8333333333333334
36	7492	0.8148148148148149
37	43	0.9333333333333332
37	59	0.8666666666666667
37	178	0.8666666666666667
37	244	0.9333333333333332
37	379	0.8666666666666667
37	427	0.8666666666666667
37	850	0.8666666666666667
37	1221	0.8666666666666667
37	1439	0.8666666666666667
37	1461	0.8666666666666667
37	2229	0.8666666666666667
37	2316	0.8222222222222223
37	2489	0.8666666666666667
37	2507	0.8666666666666667
37	2851	0.8666666666666667
37	3644	0.8666666666666667
37	3893	0.85
37	3901	0.8222222222222223
37	3903	0.8666666666666667
37	3914	0.8666666666666667
37	4084	0.8222222222222223
37	4100	0.8666666666666667
37	4714	0.8666666666666667
37	4733	0.8222222222222223
37	4876	0.8222222222222223
37	4917	0.8666666666666667
37	5467	0.9444444444444445
37	6089	0.8666666666666667
37	7206	0.9047619047619048
37	7641	0.8222222222222223
37	7742	0.8666666666666667
38	2079	0.8571428571428571
38	2829	0.8008658008658008
38	4052	0.8690476190476191
38	6985	0.8783068783068783
38	7359	0.8690476190476191
40	1939	0.8888888888888888
40	2498	0.8518518518518517
40	2524	0.9259259259259259
40	3337	0.8148148148148149
40	4887	0.8518518518518517
40	7394	0.8412698412698413
40	7836	0.8148148148148149
42	2065	0.8833333333333333
42	2929	0.8222222222222223
42	7306	0.8333333333333334
42	7581	0.8092592592592592
43	37	0.9333333333333332
43	59	0.9333333333333332
43	77	0.8333333333333334
43	178	0.9166666666666666
43	182	0.8333333333333334
43	226	0.8333333333333334
43	244	0.8333333333333334
43	248	0.8333333333333334
43	253	0.8333333333333334
43	332	0.8333333333333334
43	379	0.9333333333333332
43	427	0.9333333333333332
43	615	0.8333333333333334
43	800	0.8333333333333334
43	850	0.9333333333333332
43	1010	0.8333333333333334
43	1439	0.9333333333333332
43	1461	0.9333333333333332
43	1859	0.8333333333333334
43	2316	0.8888888888888888
43	2507	0.9333333333333332
43	3199	0.8333333333333334
43	3707	0.8333333333333334
