1	6	5.486978435228393
1	4	0.43847286707672745
1	1	6.128832321400788
1	8	5.295923198465684
1	2	7.738270233834888
1	3	6.234192837058615
1	9	5.295923198465684
1	7	3.6692434795970774
1	5	4.717845347690526
2	13	7.738270233834888
2	4	0.43847286707672745
2	16	4.560216403486943
2	15	7.738270233834888
2	10	5.064121584408359
2	14	5.946510764606833
2	12	5.295923198465684
2	11	6.234192837058615
2	17	5.340374961036518
3	24	6.033522141596463
3	26	6.639657945166778
3	25	7.738270233834888
3	20	6.639657945166778
3	18	7.332805125726724
3	23	4.304283029349742
3	21	6.033522141596463
3	19	7.332805125726724
3	22	4.3883661465602835
3	27	5.658828692155052
4	35	2.90198832688341
4	32	5.212541589526633
4	30	9.994860419819375
4	34	6.821979501960733
4	29	3.563882963939251
4	36	1.066237288373821
4	37	6.48550726533952
4	31	3.9205579078779835
4	28	5.723367213292623
4	33	2.059805567162977
5	39	7.332805125726724
5	43	4.4240842291623625
5	40	5.295923198465684
5	38	7.332805125726724
5	41	7.738270233834888
5	42	5.486978435228393
6	50	6.3519758727149975
6	47	12.257664642801576
6	45	5.38689497667141
6	49	2.9301592038501063
6	48	3.387992297475587
6	46	5.5982040703386176
6	44	4.1273523211906635
7	53	4.9974302099096874
7	51	5.074029160259966
7	54	6.750343218093051
7	57	4.288282688003301
7	58	3.54106828617308
7	59	5.8664680569332965
7	48	3.387992297475587
7	52	5.435685140840842
7	56	3.0197713625397937
7	55	7.045123053274943
8	68	4.539597116284207
8	66	7.738270233834888
8	61	6.128832321400788
8	69	7.738270233834888
8	62	6.639657945166778
8	67	5.38689497667141
8	56	3.0197713625397937
8	63	2.874589352695296
8	60	6.821979501960733
8	65	5.8664680569332965
8	64	5.792360084779575
9	75	4.793831254668448
9	74	4.226724795003867
9	72	4.337072852172732
9	77	3.0469223516057444
9	71	4.742537960280897
9	70	7.332805125726724
9	76	6.48550726533952
9	73	7.045123053274943
10	80	2.8554683112485173
10	81	5.946510764606833
10	86	7.738270233834888
10	88	6.033522141596463
10	87	2.620276421418133
10	83	4.9974302099096874
